target,target_label,feature,rho,abs_rho,p_value,n,p_adjusted,significant_bh
no3,"NO₃, mg/kg",ts_s2_NDVI_mean,-0.11400206671845141,0.11400206671845141,0.0001678210706839114,1085,0.0002660197776785221,True
no3,"NO₃, mg/kg",ts_s2_NDVI_slope,0.27179570978920325,0.27179570978920325,7.898157423379455e-20,1085,5.054820750962851e-19,True
no3,"NO₃, mg/kg",ts_s2_NDVI_std,-0.14778194855792218,0.14778194855792218,1.0129984323529996e-06,1085,1.8134797110655098e-06,True
no3,"NO₃, mg/kg",ts_s2_NDWI_cv,-0.05906519295378624,0.05906519295378624,0.051772090038709785,1085,0.06693765176722073,False
no3,"NO₃, mg/kg",ts_s2_NDWI_mean,0.2133624794871015,0.2133624794871015,1.230981791273215e-12,1085,3.9890042856448485e-12,True
no3,"NO₃, mg/kg",ts_s2_NDWI_slope,-0.30063799333192376,0.30063799333192376,4.211190413878683e-24,1085,5.258852419282648e-23,True
no3,"NO₃, mg/kg",ts_s2_NDWI_std,-0.05681864894029855,0.05681864894029855,0.061355767431326064,1085,0.07873221284420788,False
no3,"NO₃, mg/kg",ts_s2_PSRI_cv,-0.19614350268566033,0.19614350268566033,7.18269731181162e-11,1085,1.88591847366541e-10,True
no3,"NO₃, mg/kg",ts_s2_PSRI_mean,-0.2951165610015884,0.2951165610015884,3.028313175954911e-23,1085,3.230200721018572e-22,True
no3,"NO₃, mg/kg",ts_s2_PSRI_slope,-0.2541053939557844,0.2541053939557844,1.8907013963380694e-17,1085,1.0083740780469703e-16,True
no3,"NO₃, mg/kg",ts_s2_PSRI_std,-0.26517649207940586,0.26517649207940586,6.438662117431458e-19,1085,3.971801209789044e-18,True
no3,"NO₃, mg/kg",ts_s2_RENDVI_cv,-0.2282411966545907,0.2282411966545907,2.738510549093794e-14,1085,1.0703186268213912e-13,True
no3,"NO₃, mg/kg",ts_s2_RENDVI_mean,-0.10784079084845632,0.10784079084845632,0.0003729904173365531,1085,0.0005752141375792625,True
no3,"NO₃, mg/kg",ts_s2_RENDVI_slope,0.32561292900390004,0.32561292900390004,3.247304449255577e-28,1085,6.3946918385340596e-27,True
no3,"NO₃, mg/kg",ts_s2_RENDVI_std,-0.1573776144005892,0.1573776144005892,1.8839287114521066e-07,1085,3.6956762462202246e-07,True
no3,"NO₃, mg/kg",ts_s2_S2REP_cv,-0.013236957899911719,0.013236957899911719,0.6631755013931161,1085,0.698654026159003,False
no3,"NO₃, mg/kg",ts_s2_S2REP_mean,-0.06589235805222456,0.06589235805222456,0.02998353961731297,1085,0.0396681454368585,True
no3,"NO₃, mg/kg",ts_s2_S2REP_slope,0.1903007979116991,0.1903007979116991,2.6328312509811914e-10,1085,6.607890198541029e-10,True
no3,"NO₃, mg/kg",ts_s2_S2REP_std,-0.013701895055478537,0.013701895055478537,0.6521104378600545,1085,0.6898358350916279,False
no3,"NO₃, mg/kg",ts_s2_SAVI_cv,-0.2243243976799259,0.2243243976799259,7.658539441064008e-14,1085,2.862169484543629e-13,True
no3,"NO₃, mg/kg",ts_s2_SAVI_mean,-0.11400206671845141,0.11400206671845141,0.0001678210706839114,1085,0.0002660197776785221,True
no3,"NO₃, mg/kg",ts_s2_SAVI_slope,0.27179570978920325,0.27179570978920325,7.898157423379455e-20,1085,5.054820750962851e-19,True
no3,"NO₃, mg/kg",ts_s2_SAVI_std,-0.1477958640215183,0.1477958640215183,1.0106060655874273e-06,1085,1.8134797110655098e-06,True
no3,"NO₃, mg/kg",ts_spectral_BSI_cv,-0.1665476841046218,0.1665476841046218,3.4243013489528906e-08,1085,7.27486427661361e-08,True
no3,"NO₃, mg/kg",ts_spectral_BSI_mean,0.04755968845750091,0.04755968845750091,0.11742708986083612,1085,0.14417906476918008,False
no3,"NO₃, mg/kg",ts_spectral_BSI_slope,-0.045874822729347446,0.045874822729347446,0.13100781567983094,1085,0.15857210786778592,False
no3,"NO₃, mg/kg",ts_spectral_BSI_std,-0.20329773755455702,0.20329773755455702,1.3848519505772377e-11,1085,3.8535010798670965e-11,True
no3,"NO₃, mg/kg",ts_spectral_EVI_cv,-0.25957423073111946,0.25957423073111946,3.633335747556203e-18,1085,2.066964336387529e-17,True
no3,"NO₃, mg/kg",ts_spectral_EVI_mean,-0.03587332051843265,0.03587332051843265,0.23773726435657047,1085,0.27476631907576543,False
no3,"NO₃, mg/kg",ts_spectral_EVI_slope,0.27208959761523904,0.27208959761523904,7.185809431061787e-20,1085,4.840966353557415e-19,True
no3,"NO₃, mg/kg",ts_spectral_EVI_std,-0.18178853218531668,0.18178853218531668,1.625305331369186e-09,1085,3.78252877118647e-09,True
no3,"NO₃, mg/kg",ts_spectral_GNDVI_cv,-0.07958930376911481,0.07958930376911481,0.008722106045120056,1085,0.01203697653666164,True
no3,"NO₃, mg/kg",ts_spectral_GNDVI_mean,-0.23560950040067177,0.23560950040067177,3.755655162150674e-15,1085,1.576143805755037e-14,True
no3,"NO₃, mg/kg",ts_spectral_GNDVI_slope,0.29161457156717285,0.29161457156717285,1.035130155639256e-22,1085,9.814567401616649e-22,True
no3,"NO₃, mg/kg",ts_spectral_GNDVI_std,-0.06512160955725022,0.06512160955725022,0.03196347164144376,1085,0.04207017347151466,True
no3,"NO₃, mg/kg",ts_spectral_NDRE_cv,-0.21419020527528773,0.21419020527528773,1.003276362017059e-12,1085,3.2718311933295175e-12,True
no3,"NO₃, mg/kg",ts_spectral_NDRE_mean,-0.11184465308151519,0.11184465308151519,0.0002229969587386836,1085,0.00035130597807448,True
no3,"NO₃, mg/kg",ts_spectral_NDRE_slope,0.2532714418312655,0.2532714418312655,2.4230590763524317e-17,1085,1.239906708835271e-16,True
no3,"NO₃, mg/kg",ts_spectral_NDRE_std,-0.15146039941304446,0.15146039941304446,5.381212868304888e-07,1085,9.98253981366704e-07,True
no3,"NO₃, mg/kg",ts_spectral_NDVI_cv,-0.2243243976799259,0.2243243976799259,7.658539441064008e-14,1085,2.862169484543629e-13,True
no3,"NO₃, mg/kg",ts_spectral_NDVI_mean,-0.11400206671845141,0.11400206671845141,0.0001678210706839114,1085,0.0002660197776785221,True
no3,"NO₃, mg/kg",ts_spectral_NDVI_slope,0.27179570978920325,0.27179570978920325,7.898157423379455e-20,1085,5.054820750962851e-19,True
no3,"NO₃, mg/kg",ts_spectral_NDVI_std,-0.14778194855792218,0.14778194855792218,1.0129984323529996e-06,1085,1.8134797110655098e-06,True
no3,"NO₃, mg/kg",ts_spectral_SAVI_cv,-0.2243243976799259,0.2243243976799259,7.658539441064008e-14,1085,2.862169484543629e-13,True
no3,"NO₃, mg/kg",ts_spectral_SAVI_mean,-0.11400206671845141,0.11400206671845141,0.0001678210706839114,1085,0.0002660197776785221,True
no3,"NO₃, mg/kg",ts_spectral_SAVI_slope,0.27179570978920325,0.27179570978920325,7.898157423379455e-20,1085,5.054820750962851e-19,True
no3,"NO₃, mg/kg",ts_spectral_SAVI_std,-0.1477958640215183,0.1477958640215183,1.0106060655874273e-06,1085,1.8134797110655098e-06,True
no3,"NO₃, mg/kg",delta_l8_GNDVI_late_summer_to_autumn,-0.03251906208554615,0.03251906208554615,0.31953153733694745,939,0.3595607628934442,False
no3,"NO₃, mg/kg",delta_l8_GNDVI_spring_to_autumn,0.019713771094905762,0.019713771094905762,0.5462790925872171,939,0.5875943180770066,False
no3,"NO₃, mg/kg",delta_l8_GNDVI_spring_to_summer,-0.24287778851390424,0.24287778851390424,4.947053147730018e-16,1085,2.202514097076321e-15,True
no3,"NO₃, mg/kg",delta_l8_GNDVI_summer_to_late_summer,0.3967561923446009,0.3967561923446009,3.1884780628577225e-42,1085,2.72083461363859e-40,True
no3,"NO₃, mg/kg",delta_l8_NDVI_late_summer_to_autumn,-0.0001849536045875528,0.0001849536045875528,0.9954839944399242,939,0.9979748845720352,False
no3,"NO₃, mg/kg",delta_l8_NDVI_spring_to_autumn,0.05378282302887111,0.05378282302887111,0.09954371661743648,939,0.12340528549183409,False
no3,"NO₃, mg/kg",delta_l8_NDVI_spring_to_summer,-0.3003768317447166,0.3003768317447166,4.627560123902656e-24,1085,5.641216151043238e-23,True
no3,"NO₃, mg/kg",delta_l8_NDVI_summer_to_late_summer,0.37561639508407957,0.37561639508407957,1.0981739208182772e-37,1085,4.3251157496842914e-36,True
no3,"NO₃, mg/kg",delta_l8_SAVI_late_summer_to_autumn,-0.00023417550833024195,0.00023417550833024195,0.9942821633557035,939,0.9979748845720352,False
no3,"NO₃, mg/kg",delta_l8_SAVI_spring_to_autumn,0.042152001530335416,0.042152001530335416,0.19686970166504947,939,0.23065740790046985,False
no3,"NO₃, mg/kg",delta_l8_SAVI_spring_to_summer,-0.2920894590778702,0.2920894590778702,8.770928504715144e-23,1085,8.80532430277285e-22,True
no3,"NO₃, mg/kg",delta_l8_SAVI_summer_to_late_summer,0.3892449849619005,0.3892449849619005,1.4250590049787792e-40,1085,9.120377631864187e-39,True
no3,"NO₃, mg/kg",delta_s2_BSI_late_summer_to_autumn,0.11133112995983334,0.11133112995983334,0.0004117026087000061,1003,0.000625494764553125,True
no3,"NO₃, mg/kg",delta_s2_BSI_spring_to_autumn,-0.05424841968587679,0.05424841968587679,0.08594644556394548,1003,0.1075906604614672,False
no3,"NO₃, mg/kg",delta_s2_BSI_spring_to_summer,0.16350308684449855,0.16350308684449855,6.096032008416663e-08,1085,1.228806452090288e-07,True
no3,"NO₃, mg/kg",delta_s2_BSI_summer_to_late_summer,-0.29210914368032387,0.29210914368032387,8.710844173833433e-23,1085,8.80532430277285e-22,True
no3,"NO₃, mg/kg",delta_s2_Cl_Red_Edge_late_summer_to_autumn,-0.002652576511463921,0.002652576511463921,0.9331335900026958,1003,0.9441984151805933,False
no3,"NO₃, mg/kg",delta_s2_Cl_Red_Edge_spring_to_autumn,0.24662953187064313,0.24662953187064313,2.304079509807914e-15,1003,9.91335049598027e-15,True
no3,"NO₃, mg/kg",delta_s2_Cl_Red_Edge_spring_to_summer,-0.1819856600896019,0.1819856600896019,1.5597193191824992e-09,1085,3.663193997346053e-09,True
no3,"NO₃, mg/kg",delta_s2_Cl_Red_Edge_summer_to_late_summer,0.29000436169047306,0.29000436169047306,1.8110919491608538e-22,1085,1.6859619599461039e-21,True
no3,"NO₃, mg/kg",delta_s2_EVI_late_summer_to_autumn,0.034661004115855716,0.034661004115855716,0.2727809653879195,1003,0.31174967472905085,False
no3,"NO₃, mg/kg",delta_s2_EVI_spring_to_autumn,0.22353724397488842,0.22353724397488842,7.983067023024753e-13,1003,2.6890331024925485e-12,True
no3,"NO₃, mg/kg",delta_s2_EVI_spring_to_summer,-0.16611966380014825,0.16611966380014825,3.715893250331825e-08,1085,7.765458547632221e-08,True
no3,"NO₃, mg/kg",delta_s2_EVI_summer_to_late_summer,0.2659971144979239,0.2659971144979239,4.979644321375476e-19,1085,3.109241332371029e-18,True
no3,"NO₃, mg/kg",delta_s2_GNDVI_late_summer_to_autumn,0.03185642233712742,0.03185642233712742,0.31350428950531023,1003,0.35355549829673755,False
no3,"NO₃, mg/kg",delta_s2_GNDVI_spring_to_autumn,0.2634622441093447,0.2634622441093447,2.1791797254021598e-17,1003,1.1385102238835772e-16,True
no3,"NO₃, mg/kg",delta_s2_GNDVI_spring_to_summer,-0.18096224868184482,0.18096224868184482,1.930642055987909e-09,1085,4.393283256292486e-09,True
no3,"NO₃, mg/kg",delta_s2_GNDVI_summer_to_late_summer,0.2781753062225929,0.2781753062225929,9.886839902077747e-21,1085,6.934331547758639e-20,True
no3,"NO₃, mg/kg",delta_s2_NDRE_late_summer_to_autumn,-0.0054083384291239945,0.0054083384291239945,0.864168181308598,1003,0.8813826869123549,False
no3,"NO₃, mg/kg",delta_s2_NDRE_spring_to_autumn,0.22856659957339925,0.22856659957339925,2.355010539565184e-13,1003,8.31562342246465e-13,True
no3,"NO₃, mg/kg",delta_s2_NDRE_spring_to_summer,-0.18472211580439474,0.18472211580439474,8.763582627736375e-10,1085,2.096707619346273e-09,True
no3,"NO₃, mg/kg",delta_s2_NDRE_summer_to_late_summer,0.2888367828852232,0.2888367828852232,2.7109690723876036e-22,1085,2.393131319073195e-21,True
no3,"NO₃, mg/kg",delta_s2_NDVI_late_summer_to_autumn,0.021354246722986008,0.021354246722986008,0.4993413575784388,1003,0.5451231878041805,False
no3,"NO₃, mg/kg",delta_s2_NDVI_spring_to_autumn,0.23206801067862595,0.23206801067862595,9.894600913327067e-14,1003,3.5676307518475056e-13,True
no3,"NO₃, mg/kg",delta_s2_NDVI_spring_to_summer,-0.20514377272704812,0.20514377272704812,8.966025159413571e-12,1085,2.608298228193039e-11,True
no3,"NO₃, mg/kg",delta_s2_NDVI_summer_to_late_summer,0.31391431808774484,0.31391431808774484,3.069457378980313e-26,1085,4.490177651536915e-25,True
no3,"NO₃, mg/kg",delta_s2_SAVI_late_summer_to_autumn,0.021354246722986008,0.021354246722986008,0.4993413575784388,1003,0.5451231878041805,False
no3,"NO₃, mg/kg",delta_s2_SAVI_spring_to_autumn,0.23206801067862595,0.23206801067862595,9.894600913327067e-14,1003,3.5676307518475056e-13,True
no3,"NO₃, mg/kg",delta_s2_SAVI_spring_to_summer,-0.20514377272704812,0.20514377272704812,8.966025159413571e-12,1085,2.608298228193039e-11,True
no3,"NO₃, mg/kg",delta_s2_SAVI_summer_to_late_summer,0.31391431808774484,0.31391431808774484,3.069457378980313e-26,1085,4.490177651536915e-25,True
no3,"NO₃, mg/kg",delta_spectral_BSI_late_summer_to_autumn,0.11133112995983334,0.11133112995983334,0.0004117026087000061,1003,0.000625494764553125,True
no3,"NO₃, mg/kg",delta_spectral_BSI_spring_to_autumn,-0.05424841968587679,0.05424841968587679,0.08594644556394548,1003,0.1075906604614672,False
no3,"NO₃, mg/kg",delta_spectral_BSI_spring_to_summer,0.16350308684449855,0.16350308684449855,6.096032008416663e-08,1085,1.228806452090288e-07,True
no3,"NO₃, mg/kg",delta_spectral_BSI_summer_to_late_summer,-0.29210914368032387,0.29210914368032387,8.710844173833433e-23,1085,8.80532430277285e-22,True
no3,"NO₃, mg/kg",delta_spectral_EVI_late_summer_to_autumn,0.034661004115855716,0.034661004115855716,0.2727809653879195,1003,0.31174967472905085,False
no3,"NO₃, mg/kg",delta_spectral_EVI_spring_to_autumn,0.22353724397488842,0.22353724397488842,7.983067023024753e-13,1003,2.6890331024925485e-12,True
no3,"NO₃, mg/kg",delta_spectral_EVI_spring_to_summer,-0.16611966380014825,0.16611966380014825,3.715893250331825e-08,1085,7.765458547632221e-08,True
no3,"NO₃, mg/kg",delta_spectral_EVI_summer_to_late_summer,0.2659971144979239,0.2659971144979239,4.979644321375476e-19,1085,3.109241332371029e-18,True
no3,"NO₃, mg/kg",delta_spectral_GNDVI_late_summer_to_autumn,0.03185642233712742,0.03185642233712742,0.31350428950531023,1003,0.35355549829673755,False
no3,"NO₃, mg/kg",delta_spectral_GNDVI_spring_to_autumn,0.2634622441093447,0.2634622441093447,2.1791797254021598e-17,1003,1.1385102238835772e-16,True
no3,"NO₃, mg/kg",delta_spectral_GNDVI_spring_to_summer,-0.18096224868184482,0.18096224868184482,1.930642055987909e-09,1085,4.393283256292486e-09,True
no3,"NO₃, mg/kg",delta_spectral_GNDVI_summer_to_late_summer,0.2781753062225929,0.2781753062225929,9.886839902077747e-21,1085,6.934331547758639e-20,True
no3,"NO₃, mg/kg",delta_spectral_NDRE_late_summer_to_autumn,-0.0054083384291239945,0.0054083384291239945,0.864168181308598,1003,0.8813826869123549,False
no3,"NO₃, mg/kg",delta_spectral_NDRE_spring_to_autumn,0.22856659957339925,0.22856659957339925,2.355010539565184e-13,1003,8.31562342246465e-13,True
no3,"NO₃, mg/kg",delta_spectral_NDRE_spring_to_summer,-0.18472211580439474,0.18472211580439474,8.763582627736375e-10,1085,2.096707619346273e-09,True
no3,"NO₃, mg/kg",delta_spectral_NDRE_summer_to_late_summer,0.2888367828852232,0.2888367828852232,2.7109690723876036e-22,1085,2.393131319073195e-21,True
no3,"NO₃, mg/kg",delta_spectral_NDVI_late_summer_to_autumn,0.021354246722986008,0.021354246722986008,0.4993413575784388,1003,0.5451231878041805,False
no3,"NO₃, mg/kg",delta_spectral_NDVI_spring_to_autumn,0.23206801067862595,0.23206801067862595,9.894600913327067e-14,1003,3.5676307518475056e-13,True
no3,"NO₃, mg/kg",delta_spectral_NDVI_spring_to_summer,-0.20514377272704812,0.20514377272704812,8.966025159413571e-12,1085,2.608298228193039e-11,True
no3,"NO₃, mg/kg",delta_spectral_NDVI_summer_to_late_summer,0.31391431808774484,0.31391431808774484,3.069457378980313e-26,1085,4.490177651536915e-25,True
no3,"NO₃, mg/kg",delta_spectral_SAVI_late_summer_to_autumn,0.021354246722986008,0.021354246722986008,0.4993413575784388,1003,0.5451231878041805,False
no3,"NO₃, mg/kg",delta_spectral_SAVI_spring_to_autumn,0.23206801067862595,0.23206801067862595,9.894600913327067e-14,1003,3.5676307518475056e-13,True
no3,"NO₃, mg/kg",delta_spectral_SAVI_spring_to_summer,-0.20514377272704812,0.20514377272704812,8.966025159413571e-12,1085,2.608298228193039e-11,True
no3,"NO₃, mg/kg",delta_spectral_SAVI_summer_to_late_summer,0.31391431808774484,0.31391431808774484,3.069457378980313e-26,1085,4.490177651536915e-25,True
no3,"NO₃, mg/kg",range_l8_GNDVI,-0.13330508855622772,0.13330508855622772,1.0549339844528617e-05,1085,1.7709055739011974e-05,True
no3,"NO₃, mg/kg",range_l8_NDVI,-0.20014461659116897,0.20014461659116897,2.8824697580041778e-11,1085,7.7674974531481e-11,True
no3,"NO₃, mg/kg",range_l8_SAVI,-0.19294200645939283,0.19294200645939283,1.470912400814192e-10,1085,3.746801737397345e-10,True
no3,"NO₃, mg/kg",range_s2_BSI,-0.1955915351576702,0.1955915351576702,8.134611737744998e-11,1085,2.1034955604673935e-10,True
no3,"NO₃, mg/kg",range_s2_Cl_Red_Edge,-0.15263090976768123,0.15263090976768123,4.3860600999101935e-07,1085,8.225870956608128e-07,True
no3,"NO₃, mg/kg",range_s2_EVI,-0.194875504219922,0.194875504219922,9.554681909806008e-11,1085,2.445998568910338e-10,True
no3,"NO₃, mg/kg",range_s2_GNDVI,-0.06379997407332252,0.06379997407332252,0.03561924753075855,1085,0.04652309881568464,True
no3,"NO₃, mg/kg",range_s2_NDRE,-0.15288269885324282,0.15288269885324282,4.1964686824246657e-07,1085,7.899235166917017e-07,True
no3,"NO₃, mg/kg",range_s2_NDVI,-0.13760869701610037,0.13760869701610037,5.385731324911765e-06,1085,9.28449305843375e-06,True
no3,"NO₃, mg/kg",range_s2_SAVI,-0.13760869701610037,0.13760869701610037,5.385731324911765e-06,1085,9.28449305843375e-06,True
no3,"NO₃, mg/kg",range_spectral_BSI,-0.1955915351576702,0.1955915351576702,8.134611737744998e-11,1085,2.1034955604673935e-10,True
no3,"NO₃, mg/kg",range_spectral_EVI,-0.194875504219922,0.194875504219922,9.554681909806008e-11,1085,2.445998568910338e-10,True
no3,"NO₃, mg/kg",range_spectral_GNDVI,-0.06379997407332252,0.06379997407332252,0.03561924753075855,1085,0.04652309881568464,True
no3,"NO₃, mg/kg",range_spectral_NDRE,-0.15288269885324282,0.15288269885324282,4.1964686824246657e-07,1085,7.899235166917017e-07,True
no3,"NO₃, mg/kg",range_spectral_NDVI,-0.13760869701610037,0.13760869701610037,5.385731324911765e-06,1085,9.28449305843375e-06,True
no3,"NO₃, mg/kg",range_spectral_SAVI,-0.13760869701610037,0.13760869701610037,5.385731324911765e-06,1085,9.28449305843375e-06,True
p,"P₂O₅, mg/kg",s2_B11_autumn,-0.11671040258835541,0.11671040258835541,0.00021197889855335855,1003,0.0003890078711803569,True
p,"P₂O₅, mg/kg",s2_B11_late_summer,0.02833607742235003,0.02833607742235003,0.35108697217619805,1085,0.39334032768974486,False
p,"P₂O₅, mg/kg",s2_B11_spring,-0.1851367119269072,0.1851367119269072,8.024468987328656e-10,1085,2.776032514535319e-09,True
p,"P₂O₅, mg/kg",s2_B11_summer,-0.1877458804128068,0.1877458804128068,4.5875978636430326e-10,1085,1.619896624955333e-09,True
p,"P₂O₅, mg/kg",s2_B12_autumn,-0.0707426518048067,0.0707426518048067,0.02506199310606969,1003,0.03505940019209749,True
p,"P₂O₅, mg/kg",s2_B12_late_summer,0.11472584006471417,0.11472584006471417,0.00015238632489255206,1085,0.00028579413313181923,True
p,"P₂O₅, mg/kg",s2_B12_spring,-0.18259100867299508,0.18259100867299508,1.3740108177201424e-09,1085,4.597996984788973e-09,True
p,"P₂O₅, mg/kg",s2_B12_summer,-0.04070837282062281,0.04070837282062281,0.1802724458383051,1085,0.2240278938573112,False
p,"P₂O₅, mg/kg",s2_B2_autumn,-0.2066734916781604,0.2066734916781604,3.877082238393701e-11,1003,1.4925309068102066e-10,True
p,"P₂O₅, mg/kg",s2_B2_late_summer,-0.24484240996108733,0.24484240996108733,2.827250489282596e-16,1085,1.8323446209021382e-15,True
p,"P₂O₅, mg/kg",s2_B2_spring,-0.2580096627089107,0.2580096627089107,5.847538235858269e-18,1085,4.536272085999142e-17,True
p,"P₂O₅, mg/kg",s2_B2_summer,-0.20796554909512208,0.20796554909512208,4.576605916000225e-12,1085,2.0554580956071185e-11,True
p,"P₂O₅, mg/kg",s2_B3_autumn,-0.2343983583706501,0.2343983583706501,5.512283087051585e-14,1003,2.9197631634679816e-13,True
p,"P₂O₅, mg/kg",s2_B3_late_summer,-0.31200725295924514,0.31200725295924514,6.322040115592385e-26,1085,8.7483365923873e-25,True
p,"P₂O₅, mg/kg",s2_B3_spring,-0.26400768854229256,0.26400768854229256,9.26983702125066e-19,1085,8.326590447158489e-18,True
p,"P₂O₅, mg/kg",s2_B3_summer,-0.27327344798260567,0.27327344798260567,4.904619146465663e-20,1085,5.23159375623004e-19,True
p,"P₂O₅, mg/kg",s2_B4_autumn,-0.1536356740762691,0.1536356740762691,1.0152839755990698e-06,1003,2.56071623402327e-06,True
p,"P₂O₅, mg/kg",s2_B4_late_summer,-0.2896517858980009,0.2896517858980009,2.046103919935351e-22,1085,2.5551346512363406e-21,True
p,"P₂O₅, mg/kg",s2_B4_spring,-0.2611317678266014,0.2611317678266014,2.2551625641817975e-18,1085,1.9570224285781024e-17,True
p,"P₂O₅, mg/kg",s2_B4_summer,-0.2652581448208968,0.2652581448208968,6.276376686279829e-19,1085,5.8427361152277675e-18,True
p,"P₂O₅, mg/kg",s2_B5_autumn,-0.21642365919440873,0.21642365919440873,4.271446390557708e-12,1003,1.9526612071120952e-11,True
p,"P₂O₅, mg/kg",s2_B5_late_summer,-0.2677367465936868,0.2677367465936868,2.8796327248261886e-19,1085,2.7818338775679405e-18,True
p,"P₂O₅, mg/kg",s2_B5_spring,-0.2735234565535916,0.2735234565535916,4.523468458943888e-20,1085,5.034817067346241e-19,True
p,"P₂O₅, mg/kg",s2_B5_summer,-0.318417438705833,0.318417438705833,5.4571850349707584e-27,1085,8.217878640897142e-26,True
p,"P₂O₅, mg/kg",s2_B6_autumn,-0.2261424557066507,0.2261424557066507,4.2571209890028126e-13,1003,2.116161112980039e-12,True
p,"P₂O₅, mg/kg",s2_B6_late_summer,-0.12360512823557784,0.12360512823557784,4.4564862776247204e-05,1085,8.912972555249441e-05,True
p,"P₂O₅, mg/kg",s2_B6_spring,-0.25535413909354027,0.25535413909354027,1.301838743385926e-17,1085,9.387907557937945e-17,True
p,"P₂O₅, mg/kg",s2_B6_summer,-0.057604072880321655,0.057604072880321655,0.057850634457850415,1085,0.07774153501947352,False
p,"P₂O₅, mg/kg",s2_B7_autumn,-0.21843246203634842,0.21843246203634842,2.675582447488693e-12,1003,1.2453620119220098e-11,True
p,"P₂O₅, mg/kg",s2_B7_late_summer,-0.09870361496669175,0.09870361496669175,0.001132182860557056,1085,0.0019131274739445962,True
p,"P₂O₅, mg/kg",s2_B7_spring,-0.2604888470332416,0.2604888470332416,2.7469090655351134e-18,1085,2.2684152283128678e-17,True
p,"P₂O₅, mg/kg",s2_B7_summer,-0.036187876218905096,0.036187876218905096,0.23364542132119792,1085,0.2756369947383717,False
p,"P₂O₅, mg/kg",s2_B8_autumn,-0.2121660995257624,0.2121660995257624,1.1339419516965391e-11,1003,4.720148611940065e-11,True
p,"P₂O₅, mg/kg",s2_B8_late_summer,-0.08255193188268597,0.08255193188268597,0.006514059682350395,1085,0.009780640930684464,True
p,"P₂O₅, mg/kg",s2_B8_spring,-0.24289795157537689,0.24289795157537689,4.918851779089828e-16,1085,3.071283062065844e-15,True
p,"P₂O₅, mg/kg",s2_B8_summer,-0.061675572579861934,0.061675572579861934,0.0422403227227187,1085,0.05751873732455313,False
p,"P₂O₅, mg/kg",s2_B8A_autumn,-0.20696274125576292,0.20696274125576292,3.637095888025375e-11,1003,1.410752344446206e-10,True
p,"P₂O₅, mg/kg",s2_B8A_late_summer,-0.07007603157205687,0.07007603157205687,0.020974916603271988,1085,0.02950317939800895,True
p,"P₂O₅, mg/kg",s2_B8A_spring,-0.2592537062225683,0.2592537062225683,4.006435433989728e-18,1085,3.2051483471917825e-17,True
p,"P₂O₅, mg/kg",s2_B8A_summer,-0.037312632908564236,0.037312632908564236,0.21942280603277273,1085,0.26310181894327783,False
p,"P₂O₅, mg/kg",s2_BSI_autumn,0.18606806470927592,0.18606806470927592,2.8960733300735356e-09,1003,9.325720408790254e-09,True
p,"P₂O₅, mg/kg",s2_BSI_late_summer,0.12688556522449845,0.12688556522449845,2.769189958238801e-05,1085,5.694077343848458e-05,True
p,"P₂O₅, mg/kg",s2_BSI_spring,0.17373153195251942,0.17373153195251942,8.418394578472623e-09,1085,2.6281817220597457e-08,True
p,"P₂O₅, mg/kg",s2_BSI_summer,-0.03134513935312205,0.03134513935312205,0.3022822783321918,1085,0.34546546095107633,False
p,"P₂O₅, mg/kg",s2_Cl_Red_Edge_autumn,-0.021558371022619403,0.021558371022619403,0.4952482690279198,1003,0.5327040204670062,False
p,"P₂O₅, mg/kg",s2_Cl_Red_Edge_late_summer,0.030976511073611816,0.030976511073611816,0.3080063355280206,1085,0.3504427639785479,False
p,"P₂O₅, mg/kg",s2_Cl_Red_Edge_spring,0.18913919336283586,0.18913919336283586,3.392219648703659e-10,1085,1.2145569651302611e-09,True
p,"P₂O₅, mg/kg",s2_Cl_Red_Edge_summer,0.1420973953571356,0.1420973953571356,2.613585290159671e-06,1085,6.223979853775588e-06,True
p,"P₂O₅, mg/kg",s2_EVI_autumn,-0.11124629329074358,0.11124629329074358,0.00041594040110858597,1003,0.0007394496019708195,True
p,"P₂O₅, mg/kg",s2_EVI_late_summer,0.04639999533545936,0.04639999533545936,0.12665011942468266,1085,0.16050708204316216,False
p,"P₂O₅, mg/kg",s2_EVI_spring,-0.0885051576233716,0.0885051576233716,0.003526595188148431,1085,0.005521763719669714,True
p,"P₂O₅, mg/kg",s2_EVI_summer,0.05214068842162689,0.05214068842162689,0.08603988163403575,1085,0.11209267022042317,False
p,"P₂O₅, mg/kg",s2_GNDVI_autumn,0.11548199138389656,0.11548199138389656,0.00024729749166061343,1003,0.00044740747607856566,True
p,"P₂O₅, mg/kg",s2_GNDVI_late_summer,0.14529610130446263,0.14529610130446263,1.5400662469860254e-06,1085,3.827737468237111e-06,True
p,"P₂O₅, mg/kg",s2_GNDVI_spring,0.2539749060384158,0.2539749060384158,1.9656540193445256e-17,1085,1.378650490279996e-16,True
p,"P₂O₅, mg/kg",s2_GNDVI_summer,0.04847027076002236,0.04847027076002236,0.11056110253565092,1085,0.14081414054291858,False
p,"P₂O₅, mg/kg",s2_NDRE_autumn,0.024082895329093,0.024082895329093,0.4461382347997747,1003,0.4884186634629897,False
p,"P₂O₅, mg/kg",s2_NDRE_late_summer,0.07933989302186564,0.07933989302186564,0.008935462766021356,1085,0.013184313937184248,True
